,ctime,title,brief,content
137,2021-01-20 19:21:19,华昌达：股东所持公司12.11%股份将被司法拍卖,【华昌达：股东所持公司12.11%股份将被司法拍卖】财联社1月20日讯，华昌达公告，石河子德梅柯投资合伙企业所持公司7234万股首发后限售股（占公司总股本的12.11%），将在阿里拍卖司法网络平台进行公开拍卖。据了解，上述拍卖系石河子德梅柯将股份质押给国联证券，因质押逾期还款所致。此次拍卖不会导致公司目前控股股东、实控人状态变更。,【华昌达：股东所持公司12.11%股份将被司法拍卖】财联社1月20日讯，华昌达公告，石河子德梅柯投资合伙企业所持公司7234万股首发后限售股（占公司总股本的12.11%），将在阿里拍卖司法网络平台进行公开拍卖。据了解，上述拍卖系石河子德梅柯将股份质押给国联证券，因质押逾期还款所致。此次拍卖不会导致公司目前控股股东、实控人状态变更。
138,2021-01-20 19:20:42,三连板ST宇顺：筹划发行股份并购前海首科 21日起停牌,【三连板ST宇顺：筹划发行股份并购前海首科 21日起停牌】财联社1月20日讯，三连板ST宇顺公告，公司正在筹划以发行股份及支付现金方式收购深圳前海首科科技控股有限公司100%股权，公司股票自2021年1月21日（周四）开市时起开始停牌。,【三连板ST宇顺：筹划发行股份并购前海首科 21日起停牌】财联社1月20日讯，三连板ST宇顺公告，公司正在筹划以发行股份及支付现金方式收购深圳前海首科科技控股有限公司100%股权，公司股票自2021年1月21日（周四）开市时起开始停牌。
139,2021-01-20 19:20:11,国元证券业绩预告：2020年度净利润同比增长45%-55%,【国元证券业绩预告：2020年度净利润同比增长45%-55%】财联社1月20日讯，国元证券公告，预计2020年净利润为13.26亿-14.17亿元，同比增长45%-55%。2020年度计提各项资产减值准备合计4.92亿元。,【国元证券业绩预告：2020年度净利润同比增长45%-55%】财联社1月20日讯，国元证券公告，预计2020年净利润为13.26亿-14.17亿元，同比增长45%-55%。2020年度计提各项资产减值准备合计4.92亿元。
140,2021-01-20 19:18:35,富淼科技：中签号码共有20774个,【富淼科技：中签号码共有20774个】《科创板日报》20日讯，富淼科技公告，中签号码共有20774个，每个中签号码只能认购500股。,【富淼科技：中签号码共有20774个】《科创板日报》20日讯，富淼科技公告，中签号码共有20774个，每个中签号码只能认购500股。
141,2021-01-20 19:18:22,华东医药：新药IMGN853临床试验申请获得受理,【华东医药：新药IMGN853临床试验申请获得受理】财联社1月20日讯，华东医药公告，公司全资子公司中美华东收到国家药品监督管理局（NMPA）核准签发的《药品注册申请受理通知书》，由中美华东和美国ImmunoGen申报的生物制品1类新药IMGN853临床试验申请获得受理。MIRV是一种抗体偶联药物（ADC），包含FRα（叶酸受体）结合抗体、可裂解的连接子和美登木素生物碱DM4，后者是一种强效的微管蛋白靶向剂。该产品是全球首个针对FRα阳性卵巢癌的ADC在研药物，用于治疗叶酸受体高表达的铂类耐药卵巢癌，属于全球首创产品。,【华东医药：新药IMGN853临床试验申请获得受理】财联社1月20日讯，华东医药公告，公司全资子公司中美华东收到国家药品监督管理局（NMPA）核准签发的《药品注册申请受理通知书》，由中美华东和美国ImmunoGen申报的生物制品1类新药IMGN853临床试验申请获得受理。MIRV是一种抗体偶联药物（ADC），包含FRα（叶酸受体）结合抗体、可裂解的连接子和美登木素生物碱DM4，后者是一种强效的微管蛋白靶向剂。该产品是全球首个针对FRα阳性卵巢癌的ADC在研药物，用于治疗叶酸受体高表达的铂类耐药卵巢癌，属于全球首创产品。
142,2021-01-20 19:16:27,【机构龙虎榜解读】锂电材料供货特斯拉、比亚迪等厂商，电子级氢氟酸成功打入韩国顶级半导体供应链，这家公司再次登上机构净买入榜,"①锂电材料供货特斯拉、比亚迪等厂商，电子级氢氟酸成功打入韩国顶级半导体供应链，这家公司再次登上机构净买入榜；
②单线产能国内最大绿色短纤年内投产，正与国内区域龙头医美服务机构洽谈收购，机构大额净买入这家公司。","①锂电材料供货特斯拉、比亚迪等厂商，电子级氢氟酸成功打入韩国顶级半导体供应链，这家公司再次登上机构净买入榜；
②单线产能国内最大绿色短纤年内投产，正与国内区域龙头医美服务机构洽谈收购，机构大额净买入这家公司。"
143,2021-01-20 19:12:37,习近平在北京河北考察并主持召开北京2022年冬奥会和冬残奥会筹办工作汇报会,【习近平在北京河北考察并主持召开北京2022年冬奥会和冬残奥会筹办工作汇报会】财联社1月20日讯，习近平在北京河北考察并主持召开北京2022年冬奥会和冬残奥会筹办工作汇报会时强调，坚定信心奋发有为精益求精战胜困难，全力做好北京冬奥会冬残奥会筹办工作。,【习近平在北京河北考察并主持召开北京2022年冬奥会和冬残奥会筹办工作汇报会】财联社1月20日讯，习近平在北京河北考察并主持召开北京2022年冬奥会和冬残奥会筹办工作汇报会时强调，坚定信心奋发有为精益求精战胜困难，全力做好北京冬奥会冬残奥会筹办工作。
144,2021-01-20 19:11:34,德国特斯拉Model 3标准续航版起售价下降3000欧元,【德国特斯拉Model 3标准续航版起售价下降3000欧元】财联社1月20日讯，根据特斯拉德国官网显示，Model 3标准续航版起售价格下调至39990欧元，特斯拉此前显示该基本车型价格为42900欧元，意味着在德国该款车型价格下调了3000欧元。,【德国特斯拉Model 3标准续航版起售价下降3000欧元】财联社1月20日讯，根据特斯拉德国官网显示，Model 3标准续航版起售价格下调至39990欧元，特斯拉此前显示该基本车型价格为42900欧元，意味着在德国该款车型价格下调了3000欧元。
145,2021-01-20 19:06:30,祥和实业：控股股东及其一致行动人拟合计减持不超6%公司股份,【祥和实业：控股股东及其一致行动人拟合计减持不超6%公司股份】财联社1月20日讯，祥和实业公告，公司控股股东汤友钱及其一致行动人计划以集中竞价、大宗交易方式，合计减持不超过1058.4万股，即不超公司总股本6%的股份。其中，通过集中竞价方式减持不超过公司总股本的2%，通过大宗交易减持不超过公司总股本的4%。,【祥和实业：控股股东及其一致行动人拟合计减持不超6%公司股份】财联社1月20日讯，祥和实业公告，公司控股股东汤友钱及其一致行动人计划以集中竞价、大宗交易方式，合计减持不超过1058.4万股，即不超公司总股本6%的股份。其中，通过集中竞价方式减持不超过公司总股本的2%，通过大宗交易减持不超过公司总股本的4%。
146,2021-01-20 19:05:45,乐心医疗业绩预告：2020年净利预增110%-140% 今年一季度净利预增150%-180%,【乐心医疗业绩预告：2020年净利预增110%-140% 今年一季度净利预增150%-180%】财联社1月20日讯，乐心医疗公告，2020年预盈6523.46万元-7455.39万元，同比增长110%-140%。报告期内，公司远程健康管理产品进一步发力；在智能手环、手表等项目上与新的战略大客户合作，大客户战略成效显著，销售收入大幅增长。此外，公司2021年一季度预盈1261.61万元-1413万元，同比增长150%-180%。,【乐心医疗业绩预告：2020年净利预增110%-140% 今年一季度净利预增150%-180%】财联社1月20日讯，乐心医疗公告，2020年预盈6523.46万元-7455.39万元，同比增长110%-140%。报告期内，公司远程健康管理产品进一步发力；在智能手环、手表等项目上与新的战略大客户合作，大客户战略成效显著，销售收入大幅增长。此外，公司2021年一季度预盈1261.61万元-1413万元，同比增长150%-180%。
147,2021-01-20 19:01:52,中岩大地：拟推151万股限制性股票激励计划,【中岩大地：拟推151万股限制性股票激励计划】财联社1月20日讯，中岩大地披露2021年限制性股票激励计划(草案)，该激励计划拟授予的限制性股票数量为151万股，约占公司股本总额的1.55%。其中首次授予126万股，约占公司股本总额的1.3%，约占该激励计划拟授予限制性股票总数的83.44%。首次授予的限制性股票的授予价格为14.88元/股。该激励计划首次授予的激励对象为63人。,【中岩大地：拟推151万股限制性股票激励计划】财联社1月20日讯，中岩大地披露2021年限制性股票激励计划(草案)，该激励计划拟授予的限制性股票数量为151万股，约占公司股本总额的1.55%。其中首次授予126万股，约占公司股本总额的1.3%，约占该激励计划拟授予限制性股票总数的83.44%。首次授予的限制性股票的授予价格为14.88元/股。该激励计划首次授予的激励对象为63人。
